Time of Day,Temperature,Humidity,CO2_InfraredSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
evening,23.14822005501178,46.61957543659846,111.03915132254559,492.3641324752436,680.9347889366163,606.5269643022717,1.0,4129,heating_active,very_bright,High Activity
morning,18.276337696318613,53.95111493979326,225.24637511718953,488.73807225875737,684.5326804333448,611.0288741074905,1.0,4129,off,moderate,High Activity
morning,24.07374751631982,53.37967585108378,167.20658008853763,509.2949688285029,705.2635693277368,645.8316820930121,1.0,9658,heating_active,moderate,High Activity
night,20.506556121206334,48.459267181828906,115.32661975875226,445.0209835556819,696.1726497039609,620.6400674161728,1.0,2105,maintenance_mode,bright,High Activity
morning,18.230500924496315,52.160822126992734,209.04213637029426,487.303730520063,712.3942056025357,643.0965017426968,1.0,1374,off,moderate,High Activity
evening,20.189034825247294,48.26941006749533,113.05149217332287,489.69015174878496,685.9469216001196,609.0013433112764,1.0,4129,cooling_active,moderate,High Activity
night,19.53614869936714,48.88064315154422,121.94962633072463,460.2828150702534,691.9424633609764,623.6780689511835,1.0,6431,heating_active,moderate,High Activity
night,20.55593574326893,52.709117804006965,121.6388335962898,420.7225046472894,674.7632004433358,608.791637021422,1.0,7395,maintenance_mode,very_bright,High Activity
morning,19.036905635242217,55.794918306020755,119.98562494764947,501.82645438400476,703.2779094592125,620.9253798500366,1.0,5693,heating_active,bright,High Activity
night,19.54,53.4,129.76528597238723,441.0949693070978,674.3945859545736,612.4878270719321,1.0,6847,heating_active,very_bright,High Activity
morning,8.038497336327014,43.842991487199704,94.42936942336969,388.8646275720663,716.336746660871,625.2546155729777,1.0,3418,maintenance_mode,moderate,High Activity
morning,19.36564739038539,46.93094592885724,97.22575522655822,402.2351028487813,714.8414995812739,628.0974562525689,1.0,2105,off,very_bright,High Activity
morning,19.462084769221505,52.16290127441347,110.56349238219639,482.32493488025483,671.1308358015754,612.7559146759392,1.0,2847,eco_mode,very_bright,High Activity
evening,24.444069024539335,48.53860414762803,155.67376919129376,397.3674549969342,573.1716957537175,500.33703214153957,2.0,3856,heating_active,bright,High Activity
afternoon,18.98191642177502,53.00311132115435,97.51179353825914,466.9541617251779,708.3015253694147,623.0179843017286,1.0,3074,maintenance_mode,bright,High Activity
morning,20.474621379946477,48.185974874095315,122.76628038557156,472.50654347107337,675.1684977299143,610.9304009346033,1.0,1374,off,dim,High Activity
night,20.806501644447625,52.53291601289676,95.59379973134797,441.19725694842845,680.7013323368178,584.8503616792251,1.0,9127,eco_mode,moderate,High Activity
night,22.539283725845692,50.915414675329515,97.75850722957628,482.97112686759874,697.2662231064419,626.773068388335,1.0,9241,heating_active,bright,High Activity
morning,19.47,55.04,116.59499101042742,463.554606837046,672.3914365417154,613.263866903183,1.0,2847,eco_mode,bright,High Activity
afternoon,21.423940214275852,51.72455645705592,97.91769749954686,475.3090590522269,682.2302572909298,607.0860816216108,1.0,7241,heating_active,very_bright,High Activity
afternoon,19.233874940419735,55.012118817370755,90.41628345206537,511.1909223148935,704.7586861895949,636.1489027124956,0.0,6528,cooling_active,moderate,High Activity
night,19.036100068940836,51.69119944847329,137.94515027641842,472.498997714975,688.6245827049897,610.7672422424133,1.0,7963,eco_mode,very_bright,High Activity
evening,20.73803244815988,46.210127909142365,109.95306184765643,472.2478313494943,673.7075193267628,594.6808348051942,2.0,2679,eco_mode,moderate,High Activity
afternoon,16.862431957595774,53.96593217225054,123.69649636044069,419.85326856447796,624.9524312919857,590.4933510873112,1.0,3074,eco_mode,bright,High Activity
morning,29.399934864497098,55.29538854536144,116.51726306628922,509.2944620861617,702.6359392263173,639.8503415272892,1.0,9658,heating_active,dim,High Activity
afternoon,22.177977579905452,53.7491725541916,109.97508407799121,504.04184578777995,670.5022070867213,597.4933595054616,2.0,1458,cooling_active,very_bright,High Activity
morning,17.859838145881167,50.954358409419285,113.55372778207837,451.0289399487982,692.4626941255228,610.7119741873644,1.0,3418,heating_active,moderate,High Activity
night,21.66135976357979,51.24150024627105,108.11985531830722,464.7814862245998,701.1075011366835,636.4931577181546,1.0,9241,maintenance_mode,dim,High Activity
evening,15.428255771377694,53.56442230115773,72.57353234234462,473.43705755662086,638.4940384879072,578.526235115919,2.0,4761,eco_mode,very_bright,High Activity
night,20.789210499798507,51.16725803103569,102.40920263029676,475.5294466282612,698.6647745231038,640.9146434037132,1.0,9241,eco_mode,moderate,High Activity
afternoon,17.657447510328367,47.277783444226834,84.67404859096209,386.4019897049194,698.910684688236,636.9025399803002,1.0,5820,heating_active,bright,High Activity
night,19.635242986375687,52.34092030632373,136.37441497140003,465.1039393362056,678.6756255103129,608.7880164649467,1.0,7963,maintenance_mode,bright,High Activity
afternoon,19.326985110476453,53.784852492275775,88.92166030867615,468.8369274276123,673.5049385581176,607.5007357995013,1.0,6528,heating_active,bright,High Activity
morning,19.11052671554183,51.26,26.1788996971147,542.3442432773036,703.6817825034213,656.3520601207866,1.0,7963,ventilation_only,very_bright,High Activity
evening,20.846829647974925,45.9528518553798,106.96881542161441,457.5303721259955,679.7171337691277,606.9883015031687,2.0,2679,cooling_active,moderate,High Activity
morning,20.778649356183887,53.86923322459468,97.57666185066236,479.973512522619,666.9135798707921,586.0946440721966,1.0,4703,maintenance_mode,very_bright,High Activity
afternoon,23.043333842454487,48.65421710002697,115.88528194397672,451.51520030420346,689.4990120230436,611.7381339598668,1.0,4507,heating_active,dim,High Activity
evening,23.351292330113125,45.0637024837613,107.42215881451762,478.17315504413017,689.9477111423466,634.738937182597,1.0,3418,eco_mode,moderate,High Activity
night,19.05559421784116,51.88,116.13379996878257,469.2101744861571,711.4748012476754,643.8759356540982,1.0,9658,eco_mode,bright,High Activity
evening,20.900225133930864,46.09706159954232,108.10632401690648,454.44656022064095,677.613530012535,603.2731783715623,2.0,2679,eco_mode,moderate,High Activity
night,19.303634497008247,56.50954825448763,105.17158644883555,484.1761823379024,659.985695026299,582.4175047002021,1.0,3856,cooling_active,bright,High Activity
morning,20.423767628236195,54.2934385516157,114.36198182621379,528.9466486896088,668.3711051733197,608.491622352152,1.0,1458,off,moderate,High Activity
morning,17.962746520929088,51.059579424828684,118.45571675180699,419.33917940755794,682.1904503709898,585.3914306482718,1.0,3418,off,dim,High Activity
afternoon,17.729848141961625,49.499548951991414,93.34372424409403,428.6599884091124,723.4941475935098,663.6532168447285,0.0,2105,cooling_active,bright,High Activity
evening,17.577514868587873,51.72766470413013,93.99166067637492,544.2951696709673,742.8096654567336,684.0487284141904,0.0,4129,cooling_active,dim,High Activity
afternoon,20.451857146619542,49.69452634439921,107.33104706042039,505.13990260496183,705.84007086919,626.8508943206534,1.0,4129,eco_mode,very_bright,High Activity
morning,18.839276327714018,50.18626152716354,106.10309207021518,442.72521101177756,483.7803708679812,626.1559433692806,0.0,2105,off,bright,High Activity
evening,21.754136173968377,55.40833388160606,106.76207601493901,514.5164690058016,688.3855146814869,624.1258916477318,0.0,6817,heating_active,very_bright,High Activity
night,19.566454700782586,53.1777672560527,111.91339248984504,443.490652441935,655.4853581135868,573.941149417012,1.0,3856,eco_mode,very_bright,High Activity
evening,17.31262221995338,51.75179434345497,119.55549022047406,481.6772749178714,684.109146975785,616.256895599172,1.0,9184,maintenance_mode,very_bright,High Activity
morning,19.114711703273592,56.61787355927078,112.26723469829086,479.32285328687414,667.2140964153406,596.6923727896926,1.0,3856,cooling_active,moderate,High Activity
night,20.366541608714602,49.51882104129756,112.78840634378534,469.78296301743364,691.3104915320949,596.0964397276103,1.0,5693,ventilation_only,dim,High Activity
afternoon,18.526995101613306,52.57547681084862,100.39462028569679,487.40053895684423,871.4564413192842,639.2765485536213,1.0,9658,heating_active,very_bright,High Activity
evening,20.28405753680464,45.52221353580799,97.09624684710083,516.2099498022301,701.5574588758861,635.1105293273246,1.0,8052,heating_active,bright,High Activity
night,19.719686871541168,57.16062625691766,114.50988114771998,447.3615027541304,678.3937700670425,598.9131236723464,2.0,7241,maintenance_mode,bright,High Activity
night,19.597236299585923,56.065513089951196,107.29335481354657,462.07901164957093,650.6988999783733,577.4577780519503,1.0,3856,heating_active,very_bright,High Activity
night,19.36406406286801,48.600820432103234,115.71502092182072,461.3794067922231,707.5949846528696,629.4107596732172,1.0,2105,maintenance_mode,bright,High Activity
morning,17.89471439845155,54.86503336807604,121.19547361751953,499.85354361498753,696.7108449338126,624.6495200914699,1.0,9658,ventilation_only,very_bright,High Activity
afternoon,18.949772636439565,52.408787394344344,91.32141446558113,489.13260743307853,714.6277413467345,632.7904424661153,1.0,3074,maintenance_mode,bright,High Activity
morning,19.390985768056314,50.4683006094207,94.30442978170703,505.9083178428742,695.8627893471577,627.5689965300472,1.0,9241,eco_mode,moderate,High Activity
morning,17.397684193598963,51.89580515175918,104.60755502687068,527.1016449031526,699.9212039049003,649.9599004002126,1.0,7963,off,very_bright,High Activity
morning,19.429519302332885,55.116689394507226,115.38726834657287,480.55275719327193,696.377786274064,627.4953565900829,1.0,2847,eco_mode,moderate,High Activity
night,19.89470097791688,49.66591165064222,112.51671035054162,456.1290224442633,689.6336989311612,621.3647904282496,1.0,2105,heating_active,dim,High Activity
morning,19.07436955184659,51.41028820487013,113.69476476798823,477.4058260032481,702.1915823347381,636.9544700827407,1.0,8374,heating_active,bright,High Activity
evening,19.482063295303696,49.27797332649024,112.77248925419579,492.6913204278334,716.553995619726,660.2591922824088,0.0,5820,maintenance_mode,moderate,High Activity
afternoon,19.08888350434118,52.167915988271375,107.42739196883963,485.9327949227593,698.7120120594411,627.1799176592218,1.0,4507,maintenance_mode,very_bright,High Activity
afternoon,19.33,54.04607880912763,89.46320310982023,462.0685846246917,682.7852561398696,621.0722577503948,1.0,6528,off,moderate,High Activity
evening,20.34918435940882,51.378739662457484,130.7553287402136,456.07400703670714,667.1807433957702,598.1750999855392,1.0,7963,maintenance_mode,bright,High Activity
evening,20.013887133533277,46.571981042159386,119.99401297977806,419.8232111439365,543.2045693995557,606.763982825199,2.0,6431,off,moderate,High Activity
night,19.859464362980585,51.82428682692047,134.19205745583673,429.44599636973567,678.0102023080176,605.4361604408991,1.0,6847,eco_mode,dim,High Activity
afternoon,21.23431970714465,45.9971628864225,89.96088634914395,512.4086887084693,703.1468166266783,653.1055011065271,1.0,2608,heating_active,moderate,High Activity
afternoon,23.08357809974095,53.19265411747363,107.6852751857792,486.2517614231578,676.3636272293315,603.3695186546817,1.0,3592,maintenance_mode,bright,High Activity
morning,21.30723255410382,49.20172873400055,115.71899649660844,473.3289039826999,703.6096789111035,628.7245852385054,1.0,2105,maintenance_mode,moderate,High Activity
night,18.02071159647987,48.43423476189868,113.69827352748241,468.57228640247,683.0460112678065,619.210258390834,3.0,8052,eco_mode,moderate,High Activity
morning,18.804448837208856,52.99105062612422,117.20127383422209,435.28990875715004,698.684446754399,632.1133052506749,1.0,6847,off,bright,High Activity
morning,20.459095775979513,49.341671991644226,114.71838338571908,486.44363994620886,696.9222443008651,618.0055507825632,1.0,8374,heating_active,dim,High Activity
afternoon,20.76390675459298,44.24914081793261,97.507599225388,487.6068622330436,693.716324247023,609.6784618519126,2.0,2679,eco_mode,moderate,High Activity
night,18.05900845029025,54.45498591618291,136.60129876426834,486.9445094203616,672.3963711571104,598.3896325126843,1.0,7963,off,bright,High Activity
morning,17.83170671066608,52.573659901001314,120.87551170312425,487.548505854567,697.5825615281684,631.1414380877055,1.0,1374,heating_active,bright,High Activity
evening,23.247579673733128,50.57195581684947,125.53584482920049,407.8940576527938,571.313122784434,497.9985581287704,2.0,3074,cooling_active,moderate,High Activity
evening,20.403974769092528,45.582452692048484,93.87882355512627,505.1290223161743,693.2267646672024,621.5110811201259,1.0,8052,maintenance_mode,dim,High Activity
morning,18.84267075626419,56.198081395444774,156.65934614165496,484.72391188771184,678.71447260434,621.5583499650343,0.0,4507,maintenance_mode,moderate,High Activity
morning,19.174979203988514,50.686056712977795,112.57134934509365,450.60922950641265,697.610151318018,625.7870847981471,1.0,2105,heating_active,very_bright,High Activity
afternoon,22.528603891014868,48.55897344927564,83.6532080057761,511.0150174278689,694.9631585451428,617.6989838661625,1.0,3856,cooling_active,very_bright,High Activity
morning,9.284693720832175,51.81621114599509,123.63079835037608,493.2996785341661,867.7652463913536,613.8427510936275,0.0,1374,eco_mode,bright,High Activity
night,18.89333455850345,53.04520031531407,110.55188435694629,474.2170749868724,699.5991304722477,620.6991591882779,1.0,9127,heating_active,dim,High Activity
afternoon,18.98224956662916,54.878052686899196,117.63257490194991,423.8993629164299,684.8632484115534,616.9373938990344,1.0,3074,off,moderate,High Activity
afternoon,23.51933519712798,46.59146256631845,113.037090673207,447.6075235863178,670.4588588934448,611.5684404761207,1.0,4507,heating_active,dim,High Activity
